,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value
38,41,Mahrez Riyad,MO,18.0,23.0,5.7,5.83,5.54,22,3,28,1.1,1.04,1.12,5,0,6,0.68,1.0,0.64,1299,236,1583,59.05,78.67,56.54,260.0,264.0,6.0,3.6,4.0,1.0,0.0,0.0,5.0,6.0,24.0,0.876,1006.0,5.0,8.0,50.76,8.0,0.0,0.0,4.25,5.833333333333333,5.9,0.0,5.5,5.0,7.0,0.0,0.0,0.0,5.0,0.0,7.0,4.5,6.0,4.5,6.0,6.5,7.0,0.0,0.0,0.0,5.0,5.5,0.0,7.0,4.5,5.0,8.5,4.5,6.0,5.0,0.0,6.0,4.5,5.0,4.0,0.0,0.0,4.5,4.5,3,5,15.370191700091011,-2.629808299908989
39,43,Bowen Jarrod,A,26.0,36.0,5.5,5.5,5.56,31,31,39,1.12,1.12,1.22,5,5,9,1.0,1.0,0.97,2768,2768,3395,89.29,89.29,87.05,554.0,377.0,6.0,5.2,8.0,1.0,0.0,0.0,4.0,7.0,35.0,0.7226,1259.0,31.0,12.0,42.9,25.0,0.0,0.0,6.25,6.125,5.722222222222222,7.0,6.5,6.0,5.0,0.0,6.0,3.0,7.0,5.0,6.0,5.5,8.0,5.0,6.0,5.5,5.0,5.5,4.5,5.0,5.0,4.0,5.0,7.0,8.0,6.0,4.0,5.5,5.5,5.0,5.0,4.5,4.5,4.0,8.0,8.0,6.0,4.5,5.5,4,9,26.018530265181173,0.018530265181173178
40,44,Buendía Emiliano,MO,18.0,20.0,5.48,5.48,5.51,32,32,41,0.88,0.88,0.9,5,5,7,0.72,0.72,0.63,2060,2060,2417,64.38,64.38,58.95,412.0,345.0,5.5,3.6,11.0,0.0,0.0,0.0,2.0,7.0,8.0,0.8073,1265.0,19.0,22.0,39.24,40.0,0.0,0.0,5.0,5.625,5.5,6.0,6.0,5.5,5.0,7.0,5.5,6.0,5.5,4.0,4.5,5.0,5.5,6.5,5.5,7.0,4.5,5.0,6.0,4.5,7.0,5.0,5.0,6.0,5.0,5.5,7.0,5.0,4.5,5.0,4.5,7.0,4.5,4.5,5.5,7.5,6.0,5.0,5.0,4,10,18.41276215750145,0.41276215750145084
41,46,Benrahma Saïd,MO,18.0,20.0,5.34,5.5,5.34,29,21,35,0.95,1.01,1.04,5,5,7,0.66,0.71,0.66,1764,1347,2139,60.83,64.14,61.11,353.0,306.0,6.0,3.6,5.0,4.0,0.0,1.0,3.0,4.0,24.0,0.8201,1007.0,9.0,11.0,38.61,14.0,0.0,0.0,4.0,5.5,5.555555555555555,6.0,6.0,4.5,5.5,0.0,7.5,4.5,7.0,4.0,5.0,5.0,5.5,5.5,4.0,4.0,6.0,6.0,6.0,6.0,7.0,4.5,6.0,0.0,0.0,4.5,5.0,5.0,5.5,5.0,4.5,6.0,4.0,0.0,0.0,8.0,5.0,3.5,5.0,4,9,16.202271316941324,-1.7977286830586756
42,47,Mbeumo Bryan,A,17.0,23.0,5.27,5.27,5.28,32,32,40,1.12,1.12,1.16,5,5,6,0.97,0.97,0.98,2450,2450,3130,76.56,76.56,78.25,490.0,522.0,6.0,3.4,6.5,1.0,0.0,0.0,6.0,10.0,23.0,0.7209,1184.0,8.0,14.0,38.77,21.0,0.0,0.0,6.25,5.75,5.15,7.0,5.0,4.0,7.0,5.0,5.0,5.0,3.5,5.0,5.0,7.5,4.0,5.0,7.5,5.0,4.0,5.0,6.0,6.0,4.0,5.0,5.5,4.5,4.0,3.5,6.0,7.0,4.5,5.0,5.5,6.5,6.0,5.0,5.0,5.0,3.0,5.0,5.0,4,10,21.516126433407113,4.516126433407113
43,48,Wissa Yoane,A,15.0,19.0,5.22,5.22,5.33,32,32,40,0.78,0.78,0.79,5,5,8,0.38,0.38,0.43,1250,1250,1670,39.06,39.06,41.75,250.0,209.0,6.0,3.0,4.0,0.0,0.0,1.0,2.0,3.0,6.0,0.7585,475.0,6.0,9.0,46.81,17.0,0.0,0.0,5.75,5.0,4.85,4.5,5.0,5.0,5.5,5.0,4.5,4.5,5.0,4.5,5.0,6.0,5.0,5.0,7.0,5.5,5.0,5.5,7.5,4.5,5.5,5.0,5.0,5.0,5.0,5.0,6.5,6.5,6.0,4.0,5.0,4.5,4.5,6.0,6.5,6.5,5.0,5.5,5.0,4,10,15.969181108511577,0.9691811085115773
44,49,Solanke Dominic,A,13.0,14.0,5.07,4.95,5.07,27,10,27,1.22,1.4,1.22,5,2,5,0.96,1.0,0.96,2329,895,2329,86.26,89.5,86.26,466.0,466.0,6.0,2.6,7.0,0.0,0.0,0.0,6.0,6.0,20.0,0.6835,937.0,3.0,5.0,36.18,28.0,0.0,0.0,4.0,6.0,4.95,4.0,8.0,5.5,6.5,4.0,4.0,3.5,4.0,5.0,5.0,0.0,0.0,0.0,4.0,4.0,4.5,7.0,6.0,4.5,4.5,4.0,7.0,6.0,5.0,5.0,5.0,7.5,4.5,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,16.568268243340185,3.568268243340185
45,50,Gakpo Cody,MO,15.0,26.0,5.07,5.25,5.07,14,12,14,1.44,1.48,1.44,5,5,5,0.86,1.0,0.86,987,962,987,70.5,80.17,70.5,197.0,197.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.7869,417.0,3.0,7.0,46.26,18.0,0.0,0.0,0.0,5.25,5.5,5.0,7.5,5.0,3.5,0.0,4.0,8.0,4.0,6.0,6.5,5.0,5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,16.007976119531918,1.007976119531918
46,51,Adams Ché,A,12.0,17.0,4.86,0.0,4.72,25,0,32,1.2,0.0,1.13,5,0,5,0.88,0.0,0.81,1879,0,2270,75.16,0.0,70.94,376.0,454.0,6.0,2.4,3.0,0.0,0.0,0.0,3.0,3.0,7.0,0.6815,732.0,4.0,13.0,39.5,36.0,0.0,0.0,6.0,0.0,5.375,0.0,0.0,0.0,0.0,6.5,4.0,6.0,0.0,0.0,5.0,3.0,4.0,6.5,3.0,5.0,4.0,7.0,4.5,4.0,4.5,6.0,5.0,3.0,5.5,4.0,5.0,4.5,5.0,4.5,7.5,4.5,0.0,4.5,4.0,0.0,4.0,5.0,0.0,0,4,11.105437279362107,-0.894562720637893
47,52,Iheanacho Kelechi,A,9.0,12.0,4.84,5.05,4.91,25,11,32,1.11,1.57,1.04,5,4,7,0.32,0.64,0.41,917,628,1352,36.68,57.09,42.25,183.0,193.0,5.5,1.8,0.0,1.0,0.0,0.0,4.0,5.0,6.0,0.7459,428.0,0.0,2.0,28.68,14.0,0.0,0.0,4.0,5.375,4.8,6.5,6.0,4.5,4.5,4.5,4.0,3.0,3.5,4.0,7.5,7.5,0.0,4.5,4.5,4.5,4.5,0.0,0.0,5.0,0.0,4.0,5.0,4.5,0.0,4.5,0.0,5.5,4.5,4.5,4.0,6.0,0.0,0.0,0.0,5.0,6.0,0.0,5.0,4,10,14.447204139450196,5.447204139450196
48,55,Antony,A,11.0,17.0,5.72,5.67,5.72,18,6,18,0.97,1.47,0.97,4,1,4,0.94,1.0,0.94,1376,462,1376,76.44,77.0,76.44,344.0,344.0,5.5,2.75,8.5,0.0,0.0,1.0,1.0,1.0,13.0,0.8014,853.0,8.0,8.0,43.07,11.0,0.0,0.0,0.0,6.666666666666667,5.666666666666667,0.0,8.0,6.0,6.0,0.0,5.5,3.5,5.0,0.0,0.0,5.5,5.0,5.0,0.0,5.5,5.0,0.0,0.0,0.0,6.0,6.0,6.0,7.0,5.5,0.0,5.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,14.522505903754084,3.522505903754084
49,56,Ramsey Jacob,MO,15.0,16.0,5.66,5.92,5.47,29,13,36,1.07,1.2,1.1,4,2,4,0.86,0.92,0.86,2118,1014,2655,73.03,78.0,73.75,530.0,664.0,7.0,3.75,10.5,0.0,0.0,0.0,5.0,5.0,9.0,0.833,1139.0,21.0,36.0,48.34,31.0,0.0,0.0,3.5,6.75,6.05,5.0,8.0,6.5,7.5,7.5,6.0,5.5,5.5,5.0,4.0,4.5,6.0,6.0,0.0,0.0,0.0,5.0,7.5,4.5,5.5,3.5,5.0,5.5,5.5,7.0,5.0,5.5,6.0,5.0,5.0,5.5,6.0,4.0,4.5,0.0,6.0,4.5,0.0,4,10,18.479040034838413,3.4790400348384125
50,58,Sancho Jadon,MO,11.0,15.0,5.58,5.63,5.5,18,4,23,1.0,1.03,0.93,4,0,4,0.83,0.75,0.83,1198,268,1603,66.56,67.0,69.7,300.0,401.0,6.5,2.75,9.0,0.0,0.0,0.0,2.0,1.0,8.0,0.8464,718.0,6.0,6.0,36.97,8.0,0.0,0.0,4.5,5.666666666666667,5.642857142857143,0.0,5.5,7.0,4.5,0.0,5.5,0.0,5.5,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,5.5,0.0,3.5,6.5,0.0,5.5,7.0,5.5,7.0,4.5,4.5,0.0,0.0,0.0,0.0,5.0,5.5,3,7,13.157144226040838,2.157144226040838
51,59,Andreas Pereira,MO,18.0,22.0,5.53,5.53,5.53,31,31,31,0.94,0.94,0.94,4,4,4,1.0,1.0,1.0,2588,2588,2588,83.48,83.48,83.48,647.0,647.0,5.5,4.5,7.0,1.0,0.0,0.0,6.0,7.0,34.0,0.7338,1360.0,5.0,9.0,31.47,35.0,0.0,0.0,5.0,5.875,5.444444444444445,7.0,6.0,5.0,5.5,0.0,4.0,5.5,4.0,5.0,7.0,5.0,5.5,5.0,5.5,5.0,7.0,5.0,6.0,5.5,7.0,7.0,5.5,5.5,3.5,6.0,6.0,4.5,6.0,5.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,17.505375609070253,-0.4946243909297472
52,60,Bernardo Silva,MO,26.0,29.0,5.52,5.2,5.56,28,5,35,0.93,0.76,0.89,4,1,5,0.75,0.4,0.74,1917,235,2367,68.46,47.0,67.63,479.0,473.0,5.5,6.5,8.0,0.0,0.0,2.0,5.0,5.0,14.0,0.882,1618.0,14.0,22.0,42.86,25.0,0.0,0.0,5.25,4.833333333333333,5.214285714285714,0.0,5.0,4.5,5.0,0.0,5.0,6.5,0.0,5.5,5.0,5.0,5.5,4.5,5.0,5.0,0.0,5.0,6.0,5.0,7.0,6.0,4.5,6.0,7.0,6.0,5.0,4.0,7.5,7.0,7.0,5.0,5.0,5.5,5.5,0.0,5.0,0.0,6.5,3,7,16.587600561359768,-9.412399438640232
53,61,McNeil Dwight,MO,14.0,14.0,5.5,6.04,5.54,30,12,41,1.0,1.03,0.94,4,2,4,0.73,0.92,0.76,1960,1023,2726,65.33,85.25,66.49,490.0,682.0,6.0,3.5,5.5,0.0,0.0,1.0,2.0,8.0,23.0,0.7692,1138.0,21.0,35.0,47.97,18.0,0.0,0.0,5.0,6.125,6.1,6.0,7.5,5.5,5.5,5.5,8.0,6.0,5.5,6.5,5.0,7.0,4.5,0.0,5.0,0.0,5.5,4.0,4.5,5.0,6.0,5.0,4.5,5.0,7.5,4.5,6.0,5.0,5.0,4.5,5.0,4.5,6.0,5.0,6.0,6.5,5.5,6.5,5.5,4,10,18.40719599954893,4.407195999548929
54,62,Harrison Jack,MO,16.0,19.0,5.4,5.07,5.46,30,15,38,1.19,1.19,1.23,4,2,7,0.93,0.93,0.95,2265,1171,2932,75.5,78.07,77.16,566.0,419.0,7.0,4.0,4.0,0.0,0.0,0.0,6.0,7.0,25.0,0.6922,1418.0,18.0,16.0,36.72,32.0,0.0,0.0,5.0,4.0,5.05,4.5,4.0,3.5,4.0,7.0,7.0,5.0,7.0,4.5,4.0,4.0,5.0,5.0,6.0,5.5,0.0,0.0,5.0,5.5,4.0,5.0,5.5,5.0,5.0,6.0,7.5,5.0,5.5,5.0,8.0,7.0,7.0,7.5,5.0,5.0,4.0,5.0,4.5,4,10,18.83234054745523,2.8323405474552317
55,63,Summerville Crysencio,MO,12.0,12.0,5.38,5.0,5.38,24,2,25,0.76,0.0,0.74,4,0,4,0.46,0.5,0.44,1213,114,1220,50.54,57.0,48.8,303.0,305.0,6.0,3.0,0.5,0.0,0.0,0.0,2.0,2.0,7.0,0.7802,641.0,9.0,16.0,48.31,18.0,0.0,0.0,5.0,4.666666666666667,5.222222222222222,5.0,5.0,0.0,4.0,6.5,5.5,6.0,4.5,4.5,6.0,5.0,0.0,0.0,5.5,5.0,0.0,6.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,5.5,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,12.869269910816676,0.8692699108166764
56,64,Ferguson Evan,A,6.0,10.0,5.38,4.75,5.38,13,2,13,1.04,0.35,1.04,4,0,4,0.54,0.5,0.54,602,63,602,46.31,31.5,46.31,151.0,151.0,6.0,1.5,4.5,0.0,0.0,0.0,2.0,0.0,6.0,0.8167,256.0,1.0,3.0,39.62,5.0,0.0,0.0,0.0,4.75,4.75,0.0,5.0,4.5,0.0,0.0,4.5,6.0,0.0,4.0,4.5,0.0,6.0,6.5,7.0,6.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,12.62389450983994,6.623894509839941
57,65,Tavernier Marcus,MO,13.0,13.0,5.34,4.75,5.34,22,4,22,1.34,1.66,1.34,4,1,4,0.82,0.5,0.82,1671,266,1671,75.95,66.5,75.95,418.0,418.0,7.0,3.25,4.0,0.0,0.0,1.0,4.0,4.0,25.0,0.7635,1048.0,9.0,21.0,43.45,21.0,0.0,0.0,4.5,4.75,5.166666666666667,3.0,4.5,4.5,7.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,5.0,4.5,4.5,6.0,5.5,5.0,6.0,5.5,5.5,5.5,3.5,3.5,4.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,4,6,13.086996464880661,0.08699646488066115
58,66,Martial Anthony,A,6.0,8.0,5.31,5.67,5.03,13,3,17,1.09,0.58,1.08,4,1,4,0.54,0.33,0.59,611,130,826,47.0,43.33,48.59,153.0,207.0,6.0,1.5,4.0,1.0,0.0,0.0,2.0,2.0,4.0,0.8374,277.0,1.0,1.0,43.14,6.0,0.0,0.0,0.0,5.666666666666667,5.25,0.0,6.0,6.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.5,4.5,4.0,6.5,4.5,4.5,0.0,0.0,0.0,0.0,6.0,7.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3,4,10.016473513541689,4.016473513541689
59,67,Solomon Manor,MO,10.0,12.0,5.21,4.5,5.21,12,1,12,1.05,0.0,1.05,4,0,4,0.25,0.0,0.25,417,4,417,34.75,4.0,34.75,104.0,104.0,6.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8411,243.0,4.0,11.0,61.29,2.0,0.0,0.0,4.0,4.833333333333333,5.5,4.5,0.0,4.0,6.0,0.0,4.0,7.0,6.5,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,11.760399171180188,1.7603991711801878
60,68,De Cordova-Reid Bobby,MO,11.0,14.0,5.18,5.09,5.18,30,16,30,0.69,0.76,0.69,4,1,4,0.93,0.88,0.93,2273,1082,2273,75.77,67.63,75.77,568.0,568.0,5.5,2.75,6.5,0.0,0.0,0.0,1.0,2.0,11.0,0.7212,1178.0,18.0,23.0,39.82,32.0,0.0,0.0,6.0,4.875,4.944444444444445,4.5,5.0,5.0,5.0,0.0,4.0,4.5,5.5,5.0,6.0,5.0,5.0,6.0,5.0,5.0,7.0,4.0,0.0,5.0,5.5,5.5,4.5,4.5,5.5,6.0,5.0,4.5,4.5,5.5,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,12.495478471657089,1.4954784716570888
61,69,Diogo Jota,MO,9.0,15.0,5.13,5.17,5.27,15,9,24,1.23,1.41,1.21,4,4,6,0.6,0.56,0.67,833,472,1448,55.53,52.44,60.33,208.0,241.0,6.0,2.25,3.0,0.0,0.0,2.0,4.0,2.0,6.0,0.7207,444.0,3.0,9.0,38.73,13.0,0.0,0.0,0.0,6.25,5.166666666666667,7.0,8.0,5.0,5.0,0.0,4.5,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.5,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,6.5,5.0,4.5,4,9,13.560263923433151,4.560263923433151
62,70,Welbeck Danny,A,12.0,12.0,5.07,5.5,5.25,23,5,32,0.97,1.41,1.09,4,3,7,0.7,0.4,0.75,1476,236,2228,64.17,47.2,69.63,369.0,318.0,6.0,3.0,4.0,0.0,0.0,1.0,2.0,6.0,11.0,0.8555,571.0,3.0,6.0,45.7,24.0,0.0,0.0,4.5,5.833333333333333,5.5,0.0,7.0,4.0,6.5,0.0,4.0,6.0,0.0,0.0,0.0,4.0,4.5,6.5,0.0,0.0,0.0,4.0,4.5,0.0,4.5,4.5,4.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,4.5,6.0,7.5,6.0,6.0,7.5,6.0,5.0,3,5,16.80648625753587,4.8064862575358696
63,71,Gray Demarai,MO,15.0,15.0,5.02,4.88,5.02,30,8,41,0.85,0.88,0.86,4,1,4,0.87,0.88,0.8,2363,623,3009,78.77,77.88,73.39,591.0,752.0,5.0,3.75,6.5,2.0,0.0,1.0,1.0,5.0,31.0,0.8043,1245.0,11.0,21.0,39.12,22.0,0.0,0.0,4.0,4.5,4.833333333333333,5.5,3.0,4.5,5.0,5.0,6.0,5.0,5.0,0.0,4.5,0.0,4.0,5.5,5.0,6.5,5.0,4.5,5.0,7.0,5.5,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,7.0,4.0,5.0,4.0,4.5,6.0,7.0,4.0,6.0,4,9,15.875064706894818,0.8750647068948183
64,72,Bailey Leon,A,11.0,16.0,5.0,0.0,4.97,29,0,33,0.97,0.0,0.92,4,0,4,0.79,0.0,0.79,1748,0,1988,60.28,0.0,60.24,437.0,497.0,6.0,2.75,6.5,0.0,0.0,0.0,3.0,6.0,20.0,0.6739,812.0,4.0,5.0,29.77,28.0,0.0,0.0,4.5,4.5,4.8125,0.0,0.0,4.5,4.5,6.5,4.5,5.0,4.5,4.5,4.5,4.5,5.0,7.0,5.0,5.0,4.0,4.0,7.0,4.5,8.0,4.5,5.0,0.0,4.5,4.0,4.5,6.0,5.0,4.5,5.0,4.5,5.0,0.0,0.0,0.0,5.0,5.0,0.0,2,8,12.621396418067595,1.6213964180675955
65,73,Sinisterra Luis,MO,7.0,10.0,4.97,4.63,4.97,18,4,18,0.96,0.48,0.96,4,1,4,0.67,0.75,0.67,844,227,844,46.89,56.75,46.89,211.0,211.0,5.0,1.75,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.7565,508.0,8.0,14.0,47.95,14.0,0.0,0.0,4.5,4.625,4.6,4.5,5.0,5.0,4.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,6.0,0.0,4.0,5.0,7.0,6.0,7.0,4.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,10.489142059429824,3.489142059429824
66,74,Sterling Raheem,A,24.0,33.0,4.95,4.0,5.29,22,2,29,1.09,0.0,1.26,4,0,7,0.82,1.0,0.83,1477,125,2036,67.14,62.5,70.21,369.0,291.0,6.0,6.0,5.0,0.0,0.0,1.0,2.0,5.0,17.0,0.7986,782.0,1.0,7.0,37.08,19.0,0.0,0.0,5.0,4.0,4.6,0.0,4.0,4.0,0.0,0.0,0.0,6.0,4.5,4.5,0.0,5.0,0.0,0.0,4.5,6.0,7.0,0.0,4.5,3.0,5.0,5.0,5.0,0.0,5.5,4.5,0.0,4.5,6.0,7.5,3.0,5.0,5.0,6.0,0.0,8.0,6.5,6.0,7.0,2,5,14.009962140406532,-9.990037859593468
67,75,Nketiah Eddie,A,9.0,15.0,4.9,4.5,5.09,25,2,35,0.99,0.0,1.17,4,0,9,0.36,0.0,0.49,1007,19,1717,40.28,9.5,49.06,252.0,191.0,6.5,2.25,2.5,0.0,0.0,0.0,1.0,2.0,4.0,0.7799,432.0,1.0,9.0,41.33,27.0,0.0,0.0,5.0,4.5,4.7,4.5,4.5,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.5,4.0,8.0,5.5,4.5,6.5,6.5,0.0,0.0,4.5,4.5,5.0,4.0,4.0,4.5,4.0,6.0,4.5,4.5,5.0,4.5,4.5,4.5,7.0,4.0,7.5,6.0,5.0,4.5,2,5,12.901193403695883,3.901193403695883
68,76,Daka Patson,A,10.0,10.0,4.9,4.75,4.82,25,6,33,0.85,0.76,0.82,4,1,5,0.52,0.67,0.55,1060,329,1455,42.4,54.83,44.09,265.0,291.0,6.0,2.5,4.5,0.0,0.0,2.0,3.0,4.0,3.0,0.6867,406.0,5.0,6.0,36.69,21.0,0.0,0.0,4.5,4.625,4.714285714285714,5.0,4.5,5.0,4.0,4.0,6.0,0.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,6.0,4.0,6.0,5.5,4.0,4.5,4.5,5.5,6.0,6.0,4.0,4.5,7.0,4.5,0.0,4.0,4.5,4.5,0.0,4.5,6.0,4.5,4.5,3.5,4,7,11.981382734109735,1.9813827341097348
69,77,Édouard Odsonne,A,8.0,11.0,4.72,4.83,4.69,29,6,34,0.96,1.21,0.9,4,1,4,0.62,0.83,0.62,1582,380,1874,54.55,63.33,55.12,396.0,469.0,6.0,2.0,3.5,0.0,0.0,0.0,2.0,1.0,10.0,0.7423,663.0,3.0,12.0,35.57,25.0,0.0,0.0,6.0,5.25,4.666666666666667,4.0,5.0,7.0,5.0,3.5,4.5,0.0,4.5,4.0,4.5,4.0,4.0,4.0,4.5,4.5,0.0,4.5,0.0,7.0,3.0,6.0,4.5,6.0,6.0,4.0,4.5,5.0,4.5,4.5,6.0,4.5,4.0,4.0,4.0,5.0,0.0,0.0,0.0,4,9,11.286499901617274,3.2864999016172742
70,78,Antonio Michail,A,14.0,20.0,4.71,4.88,4.81,28,4,35,0.81,1.44,0.88,4,1,6,0.57,0.75,0.63,1459,266,1948,52.11,66.5,55.66,365.0,325.0,5.5,3.5,4.0,0.0,0.0,0.0,2.0,2.0,13.0,0.5273,560.0,5.0,7.0,41.5,23.0,0.0,0.0,5.0,4.875,4.857142857142857,7.0,4.5,4.0,4.0,0.0,0.0,0.0,6.0,4.0,4.5,4.0,6.0,4.0,4.5,4.5,4.5,0.0,4.0,5.0,4.0,4.5,4.5,6.0,4.5,5.0,4.5,5.5,6.0,4.5,4.0,4.5,4.0,6.0,6.0,6.0,4.0,0.0,5.0,4,7,12.430811621079672,-1.5691883789203285
71,79,Awoniyi Taiwo,A,7.0,10.0,4.64,4.13,4.64,21,4,21,0.96,0.25,0.96,4,0,4,0.52,0.5,0.52,947,181,947,45.1,45.25,45.1,237.0,237.0,6.0,1.75,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6619,329.0,1.0,9.0,32.79,13.0,0.0,0.0,4.5,4.125,4.125,4.0,4.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,3.5,0.0,4.0,3.5,7.0,4.5,4.5,0.0,4.0,6.0,4.5,4.0,4.0,4.5,5.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4,4,8.34111437352668,1.3411143735266808
72,80,Moore Kieffer,A,7.0,8.0,4.48,4.0,4.48,22,1,22,1.09,0.0,1.09,4,0,4,0.55,0.0,0.55,1162,45,1162,52.82,45.0,52.82,291.0,291.0,6.5,1.75,2.5,0.0,0.0,0.0,0.0,1.0,4.0,0.5402,532.0,1.0,11.0,44.25,24.0,0.0,0.0,4.5,4.0,4.25,4.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.5,3.5,4.0,6.5,4.0,7.5,4.5,4.5,4.5,4.5,4.5,4.5,0.0,4.5,4.5,3.0,3.5,3.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1,2,5.863233934214942,-1.136766065785058
73,81,Willian,A,13.0,20.0,5.89,6.17,5.89,22,3,22,1.05,0.76,1.05,3,0,3,0.91,1.0,0.91,1725,253,1725,78.41,84.33,78.41,575.0,575.0,7.0,4.33,6.5,0.0,0.0,0.0,3.0,4.0,12.0,0.8086,945.0,9.0,7.0,47.71,10.0,0.0,0.0,0.0,6.166666666666667,5.857142857142857,6.0,7.0,5.5,0.0,0.0,0.0,5.0,5.0,5.0,7.5,6.0,5.0,5.0,7.0,5.5,6.5,5.0,5.0,6.5,8.0,7.0,5.0,0.0,0.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,15.475746533696363,2.4757465336963627
74,84,Nelson Reiss,A,7.0,7.0,5.83,5.25,5.83,6,2,6,1.44,1.06,1.44,3,0,3,0.0,0.0,0.0,113,10,113,18.83,5.0,18.83,38.0,38.0,7.0,2.33,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.7642,112.0,0.0,1.0,40.0,4.0,0.0,0.0,0.0,5.25,5.625,6.0,4.5,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,9.331557160936036,2.331557160936036
75,86,Willock Joe,MO,15.0,15.0,5.75,6.07,5.64,30,7,35,0.96,1.37,1.0,3,1,3,0.87,0.86,0.83,2175,536,2456,72.5,76.57,70.17,725.0,819.0,7.0,5.0,11.5,0.0,0.0,0.0,5.0,9.0,24.0,0.8409,1216.0,21.0,27.0,44.35,29.0,0.0,0.0,6.0,5.875,5.9375,7.5,3.5,5.5,7.0,6.5,7.0,5.5,0.0,0.0,5.0,4.5,5.5,5.5,5.5,5.0,6.0,7.0,7.5,6.0,5.5,5.5,5.0,6.0,7.5,5.0,5.0,5.0,5.5,5.0,5.0,6.0,6.5,0.0,0.0,0.0,4.5,6.5,5.5,4,8,16.59365840444089,1.593658404440891
